StressSampleID,StationID,StressSampleDate,StdParamName,ResultValue
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Total_Solids_PCT,46
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Benzo_a_pyrene_ug_kg,21.5
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Benzo_b_fluoranthene_ug_kg,38.4
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Benzo_ghi_perylene_ug_kg,26.7
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Indeno_1_2_3_cd_pyrene_ug_kg,18.4
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Retene_ug_kg,61.5
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Dibenzo_a_h_anthracene_ug_kg,4.25
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,Chloride_mg_l,0.65
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,Chloride_mg_l,1.11
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,Chloride_mg_l,0.92
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,Chloride_mg_l,0.38
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,Chloride_mg_l,0.82
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,Chloride_mg_l,0.74
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,Naphthalene_ug_kg,17
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Chloride_mg_l,8.91
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,Chloride_mg_l,1.59
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,Chloride_mg_l,58.8
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,Chloride_mg_l,60
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,Chloride_mg_l,0.54
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,Chloride_mg_l,0.46
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,Conductivity_uS_cm,18.05
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,Conductivity_uS_cm,23.75
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,Conductivity_uS_cm,19.5
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,Conductivity_uS_cm,27.95
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,Conductivity_uS_cm,22.2
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,Conductivity_uS_cm,21.55
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,PCN_002_ug_kg,17
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Conductivity_uS_cm,252
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,Conductivity_uS_cm,142
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,Conductivity_uS_cm,587.5
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,Conductivity_uS_cm,556.5
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,Conductivity_uS_cm,150.05
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,Conductivity_uS_cm,125.4
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,DO_mg_l,10.4
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,DO_mg_l,10.5
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,DO_mg_l,9.05
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,DO_mg_l,10.225
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,DO_mg_l,7.57
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,DO_mg_l,10.195
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,pH,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,DO_mg_l,6.35
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,DO_mg_l,10.70333333
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,DO_mg_l,15.75
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,DO_mg_l,12.25
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,DO_mg_l,10.3
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,DO_mg_l,9.45
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,DO_Saturation_PCT,97.9
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,DO_Saturation_PCT,96.5
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,DO_Saturation_PCT,99
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,DO_Saturation_PCT,98.2
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,DO_Saturation_PCT,75.9
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,DO_Saturation_PCT,100.15
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,Phenanthrene_ug_kg,35
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,DO_Saturation_PCT,70.45
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,DO_Saturation_PCT,NA
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,DO_Saturation_PCT,202.7
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,DO_Saturation_PCT,129
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,DO_Saturation_PCT,100.15
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,DO_Saturation_PCT,97.65
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,pH,7.04
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,pH,7.66
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,pH,7.12
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,pH,7.685
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,pH,6.815
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,pH,7.235
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,PPN_Canopy,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,pH,7.36
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,pH,7.776666667
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,pH,NA
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,pH,8.99
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,pH,7.485
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,pH,8.045
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,WaterTemp_deg_C,9.45
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,WaterTemp_deg_C,8.3
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,WaterTemp_deg_C,11.2
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,WaterTemp_deg_C,8.75
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,WaterTemp_deg_C,11.77
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,WaterTemp_deg_C,9.6
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,PWP_All,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,WaterTemp_deg_C,20.4
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,WaterTemp_deg_C,11.9
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,WaterTemp_deg_C,24.5
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,WaterTemp_deg_C,14.25
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,WaterTemp_deg_C,11.45
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,WaterTemp_deg_C,13.85
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,TN_Persulfate_mg_l,0.047
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,TN_Persulfate_mg_l,0.049
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,TN_Persulfate_mg_l,0.064
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,TN_Persulfate_mg_l,0.055
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,TN_Persulfate_mg_l,0.053
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,TN_Persulfate_mg_l,0.051
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,Pyrene_ug_kg,35
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,TN_Persulfate_mg_l,0.566
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,TN_Persulfate_mg_l,0.406
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,TN_Persulfate_mg_l,3.62
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,TN_Persulfate_mg_l,7.77
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,TN_Persulfate_mg_l,0.047
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,TN_Persulfate_mg_l,0.077
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,TP_mg_l,0.0233
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,TP_mg_l,0.037
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,TP_mg_l,0.0354
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,TP_mg_l,0.0367
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,TP_mg_l,0.0406
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,TP_mg_l,0.0302
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,RBS,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,TP_mg_l,0.218
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,TP_mg_l,0.3
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,TP_mg_l,1.14
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,TP_mg_l,1.39
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,TP_mg_l,0.021
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,TP_mg_l,0.0183
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,TSS_mg_l,3
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,TSS_mg_l,3
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,TSS_mg_l,1
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,TSS_mg_l,1
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,TSS_mg_l,1
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,TSS_mg_l,1
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,Retene_ug_kg,2.4
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,TSS_mg_l,6
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,TSS_mg_l,167
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,TSS_mg_l,4
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,TSS_mg_l,1
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,TSS_mg_l,8
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,TSS_mg_l,3
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,SandFines_PCT,48.47161572
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,SandFines_PCT,35.4978355
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,SandFines_PCT,25.54112554
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,SandFines_PCT,38.52813853
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,SandFines_PCT,23.80952381
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,SandFines_PCT,28.13852814
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,SandFines_PCT,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,SandFines_PCT,98.7012987
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,SandFines_PCT,60.17316017
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,SandFines_PCT,76.52173913
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,SandFines_PCT,77.70562771
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,SandFines_PCT,19.04761905
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,SandFines_PCT,32.46753247
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,Fines_PCT,34.06113537
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,Fines_PCT,29.004329
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,Fines_PCT,14.28571429
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,Fines_PCT,26.40692641
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,Fines_PCT,16.45021645
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,Fines_PCT,17.31601732
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,Solids_PCT,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Fines_PCT,34.1991342
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,Fines_PCT,48.48484848
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,Fines_PCT,23.91304348
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,Fines_PCT,24.67532468
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,Fines_PCT,16.01731602
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,Fines_PCT,29.43722944
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,RBS,0.002261343
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,RBS,0.00743514
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,RBS,0.022640549
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,RBS,0.008038291
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,RBS,0.02695219
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,RBS,0.035320093
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,TN_Persulfate_mg_l,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,RBS,0.002636609
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,RBS,0.003440952
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,RBS,0.148681021
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,RBS,0.499319747
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,RBS,0.066350103
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,RBS,0.00679462
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,LRBS,-2.645633626
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,LRBS,-2.128710861
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,LRBS,-1.645113049
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,LRBS,-2.094836252
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,LRBS,-1.569405939
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,LRBS,-1.451978164
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,TOC_PCT,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,LRBS,-2.578954287
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,LRBS,-2.463321433
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,LRBS,-0.827744467
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,LRBS,-0.301621259
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,LRBS,-1.1781584
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,LRBS,-2.167834795
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,DgmLog10,-0.03562452
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,DgmLog10,0.596501576
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,DgmLog10,0.89820266
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,DgmLog10,0.536999931
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,DgmLog10,0.935096272
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,DgmLog10,0.857417615
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,TP_mg_l,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,DgmLog10,-1.009118172
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,DgmLog10,-0.648118799
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,DgmLog10,0.658419454
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,DgmLog10,0.867280838
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,DgmLog10,0.547914943
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,DgmLog10,0.08096
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,X_Embed_PCT,66.48305
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,X_Embed_PCT,74.876033
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,X_Embed_PCT,53.057851
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,X_Embed_PCT,62.066115
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,X_Embed_PCT,55.53719
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,X_Embed_PCT,59.876033
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,TSS_mg_l,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,X_Embed_PCT,98.76033
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,X_Embed_PCT,75.041322
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,X_Embed_PCT,68
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,X_Embed_PCT,55.206611
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,X_Embed_PCT,31.570247
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,X_Embed_PCT,60.578512
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,PPN_Canopy,0.954545455
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,PPN_Canopy,1
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,PPN_Canopy,0.954545455
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,PPN_Canopy,0.954545455
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,PPN_Canopy,1
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,PPN_Canopy,0.954545455
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,WaterTemp_deg_C,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PPN_Canopy,0.909090909
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PPN_Canopy,1
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,PPN_Canopy,0.5
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,PPN_Canopy,0.590909091
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,PPN_Canopy,0.681818182
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,PPN_Canopy,0.772727273
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,LWDSiteVolume_m3,9.043
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,LWDSiteVolume_m3,11.953
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,LWDSiteVolume_m3,7.61
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,LWDSiteVolume_m3,5.048
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,LWDSiteVolume_m3,2.316
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,LWDSiteVolume_m3,7.142
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,X_Embed_PCT,
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,LWDSiteVolume_m3,13.147
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,LWDSiteVolume_m3,28.971
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,LWDSiteVolume_m3,0
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,LWDSiteVolume_m3,0
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,LWDSiteVolume_m3,0
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,LWDSiteVolume_m3,1.039
BIO06600_BURP15_DCE_2011_0707_09_30,BIO06600_BURP15,7/7/2011,PWP_All,0.181863636
BIO06600_BURP15_DCE_2011_0920_08_50,BIO06600_BURP15,9/20/2011,PWP_All,0.090954545
BIO06600_BURP15_DCE_2014_0722_09_18,BIO06600_BURP15,7/22/2014,PWP_All,0.181909091
BIO06600_BURP15_DCE_2016_0916_08_39,BIO06600_BURP15,9/16/2016,PWP_All,0.121272727
BIO06600_BURP15_DCE_2017_0713_08_30,BIO06600_BURP15,7/13/2017,PWP_All,0
BIO06600_BURP15_DCE_2019_0719_08_50,BIO06600_BURP15,7/19/2019,PWP_All,0.189454545
ERR06600_005995_DCE_2013_0802_11_41,ERR06600_005995,8/2/2013,Zinc_mg_kg,62.6
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PWP_All,1.113727273
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PWP_All,1.7125
WAM06600_000586_DCE_2010_0802_13_30,WAM06600_000586,8/2/2010,PWP_All,0.780590909
WAM06600_000586_DCE_2010_0922_10_45,WAM06600_000586,9/22/2010,PWP_All,0.5305
WAM06600_003688_DCE_2010_0915_10_20,WAM06600_003688,9/15/2010,PWP_All,4.000181818
WAM06600_003688_DCE_2019_0804_08_53,WAM06600_003688,8/4/2019,PWP_All,3.72
